(0, 1, 2, 3, 5, 8, 9) : [(1644844801788449059), (7751849358111205786), (17964469534502607971), (11827551575858577643), (7016205166257811153), (10197760986957497733)]
(0, 1, 2, 3, 5, 8, 10) : [(10049394985695606893), (10817773677778287371), (328667453314432105), (4918932615932493993), (3036197958471175769), (6724144962607387528)]
(0, 1, 2, 3, 5, 8, 11) : [(13690109389270249316), (14508232138905149755), (1422536309000904415), (2334031784994102854), (9559934467345904052), (7668953932442014088)]
(0, 1, 2, 3, 5, 8, 12) : [(2330594461588611503), (294986986521505878), (8655359072844680803), (6063431241786914461), (14607874459953667073), (18390750903355032174)]
(0, 1, 2, 3, 5, 8, 13) : [(17710875440501864634), (7709192490445440833), (11681067143613518859), (5082293983414005440), (17402499002325750466), (12680691623085307388)]
(0, 1, 2, 3, 5, 8, 14) : [(11206502029320035372), (8823234555817236305), (1001721386429007691), (4638352232282590838), (1998221089546532986), (975671974316855675)]
(0, 1, 2, 3, 5, 8, 15) : [(13176366645070543682), (16012525411443827143), (14280639171381000152), (13338985696943505303), (2775136546667201532), (3182592528750766809)]
(0, 1, 2, 3, 5, 9, 10) : [(4970161111220763901), (9062234797863673531), (3459794139710526506), (11423956979776337420), (1747927165660926750), (10346852259122117338)]
(0, 1, 2, 3, 5, 9, 11) : [(8371204165161862099), (502291036378389933), (15168890305933687106), (4054926066994635989), (14209145644042034864), (18137662635128500816)]
(0, 1, 2, 3, 5, 9, 12) : [(7976114003342066216), (8597378722274292598), (10600093629405086950), (5492340482346936724), (4044146132330291094), (4953738647567399705)]
(0, 1, 2, 3, 5, 9, 13) : [(5510419723208258300), (1527840262828222182), (2191245813961743753), (9021143947029334736), (7104652814840446976), (8838117904441126530)]
(0, 1, 2, 3, 5, 9, 14) : [(7666032466379025699), (13147844032933266123), (16432827879994199625), (5805381069784042332), (3221126625100058543), (2334186105391097417)]
(0, 1, 2, 3, 5, 9, 15) : [(17406290324188855859), (1111777428255353069), (9230085532856632580), (7256733949552237674), (4091778135203129707), (3444469478862236965)]
(0, 1, 2, 3, 5, 10, 11) : [(8802117542749176336), (5703127332304419242), (16844047983562902462), (4350592488180145999), (1480337801751388906), (6740414525749363398)]
(0, 1, 2, 3, 5, 10, 12) : [(8604326704672944775), (4565796622147446606), (13157532271033126583), (689684815197113019), (8185082588037842350), (16913318938032093862)]
(0, 1, 2, 3, 5, 10, 13) : [(15793222544134490657), (8683878512603203670), (6050009103842298782), (5120936711831528162), (3656193798177937474), (6568155812272699479)]
(0, 1, 2, 3, 5, 10, 14) : [(13232037368627189076), (1377332839666881723), (5982060752450496314), (16600273660884235853), (10019369273583901392), (9748734809269334301)]
(0, 1, 2, 3, 5, 10, 15) : [(4661408270870979166), (15374435819005487343), (9757462789315653897), (9603881115880131225), (2716314793113782354), (4699752355202005564)]
(0, 1, 2, 3, 5, 11, 12) : [(13842605866578238461), (7639949450799153093), (13796054428743413945), (15838665890859346613), (6324060133054285018), (16616972986672837109)]
(0, 1, 2, 3, 5, 11, 13) : [(14958189443054309473), (17434535872646992202), (364525436633447347), (1703913016351278967), (10436565513572852639), (14092508618469555259)]
(0, 1, 2, 3, 5, 11, 14) : [(9058189498892834607), (6798110520994496184), (2432096308216864145), (13075410299246119309), (17431624747649191115), (1253104514767062412)]
(0, 1, 2, 3, 5, 11, 15) : [(2664950479679677552), (659143330823442902), (4188691590290511323), (11637757478321724775), (14573710797192434962), (4913574584180869526)]
(0, 1, 2, 3, 5, 12, 13) : [(5594023323903775892), (6912018309982489663), (10321107499298614005), (13290452800496756244), (190805411252816250), (17520146597520917331)]
(0, 1, 2, 3, 5, 12, 14) : [(5357217513956208443), (11033981216697606579), (2428569556565739135), (4076414486446531310), (7752877164975902392), (8360501762996174690)]
(0, 1, 2, 3, 5, 12, 15) : [(7705503042995514812), (4416471807925697644), (16251423991638140025), (16720961801499664781), (8227580628528971890), (10078807643491395171)]
(0, 1, 2, 3, 5, 13, 14) : [(17728371878305154281), (6450401372959379466), (10270738381541463423), (1817498131635990520), (11698044488526881643), (14916026334516016815)]
(0, 1, 2, 3, 5, 13, 15) : [(17664511353477831208), (12407131670782616333), (2749448891442252778), (18030472481512582837), (10532645342545665332), (14603938020015763276)]
(0, 1, 2, 3, 5, 14, 15) : [(11670121196321517163), (10820174314600035268), (17428810499331814836), (5118117022619222771), (14440688295388941904), (13208772426232926168)]
(0, 1, 2, 3, 6, 7, 8) : [(5170593218641844497), (11078266268094645104), (18209735204297737816), (13810965108819615164), (16276976498778148493), (14898757230848504148)]
(0, 1, 2, 3, 6, 7, 9) : [(9454490084861225675), (10555507789944161589), (5642824895914749999), (8878498815108771104), (6228324729066256241), (18333033470163894088)]
(0, 1, 2, 3, 6, 7, 10) : [(7228492271317557894), (12265705170713974183), (3087407929890422580), (7511865951442562049), (16186418449237139433), (5883778031857178905)]
(0, 1, 2, 3, 6, 7, 11) : [(13537067714787393475), (13941762632001563143), (18398802540533811080), (172788022294236008), (1989528911699796042), (2297189369430119709)]
(0, 1, 2, 3, 6, 7, 12) : [(7787625554642349327), (15807027384731001488), (10357118079227454481), (9518355181322975180), (2879734372500712551), (15189754464313224351)]
(0, 1, 2, 3, 6, 7, 13) : [(13704092835360048402), (4611813545638793365), (17903190403553277284), (13389611194997587241), (7720946938727470768), (4106308809179277958)]
(0, 1, 2, 3, 6, 7, 14) : [(17974946767076128172), (11437982521436094953), (7706357607087677629), (16860300408228624216), (16655691296668429931), (5091028191524430395)]
(0, 1, 2, 3, 6, 7, 15) : [(11151116040102225127), (4760444256708472156), (7279171162838476194), (2790639327034648963), (1309915056299369835), (17173397331434299291)]
(0, 1, 2, 3, 6, 8, 9) : [(14156220835225217675), (10983067744853145558), (4217218724767642642), (15039663300583327112), (8545260400750487474), (7603857322594228113)]
(0, 1, 2, 3, 6, 8, 10) : [(3893178518169711539), (8574845536292492821), (3441051122257424028), (13587352665925457400), (11327128211543235932), (6398906474242923560)]
(0, 1, 2, 3, 6, 8, 11) : [(4227258417894744819), (13352614593271331008), (16382386295177219847), (17195789183222420299), (16097378286253999284), (4502779897228274921)]
(0, 1, 2, 3, 6, 8, 12) : [(9202266098672386232), (2419475388836736920), (211399960882897366), (4482628054230898383), (13171248632798433335), (10731510841607084975)]
